crop,seed,model,percent,year,rmse
maize,45,lightgbm,30,2011,0.8062821224945316
maize,45,lightgbm,30,2012,1.0883256358795417
maize,45,lightgbm,30,2013,0.8167805545373142
maize,45,lightgbm,30,2014,0.7319414783138212
maize,45,lightgbm,30,2015,1.5795818571781295
maize,45,lightgbm,30,2016,0.6770103337942958
maize,48,lightgbm,30,2010,0.6885357302403226
maize,48,lightgbm,30,2011,0.8026852427230663
maize,48,lightgbm,30,2012,1.0723513403472476
maize,48,lightgbm,30,2013,0.81073453004997
maize,48,lightgbm,30,2014,0.7314978965096687
maize,48,lightgbm,30,2015,1.5566011669829265
maize,48,lightgbm,30,2016,0.6776187437004044
maize,42,random_forest,30,2010,0.7229604388242495
maize,42,random_forest,30,2011,0.8084259192613356
maize,42,random_forest,30,2012,1.0892196835145518
maize,42,random_forest,30,2013,0.840539609716083
maize,42,random_forest,30,2014,0.7904167897219475
maize,42,random_forest,30,2015,1.5843258275003531
maize,42,random_forest,30,2016,0.734209717229688
maize,45,random_forest,30,2010,0.7246817208004493
maize,45,random_forest,30,2011,0.8094855140109641
maize,45,random_forest,30,2012,1.0924139912511643
maize,45,random_forest,30,2013,0.844559155318234
maize,45,random_forest,30,2014,0.7920292397769003
maize,45,random_forest,30,2015,1.5829525953151582
maize,45,random_forest,30,2016,0.7523652312956273
maize,48,random_forest,30,2010,0.7241247640293713
maize,48,random_forest,30,2011,0.8114781592014507
maize,48,random_forest,30,2012,1.092508614433169
maize,48,random_forest,30,2013,0.8442796691033326
maize,48,random_forest,30,2014,0.7957106639159406
maize,48,random_forest,30,2015,1.5878726574687925
maize,48,random_forest,30,2016,0.7408323626759022
maize,42,lightgbm,50,2010,0.7026024962926236
maize,42,lightgbm,50,2011,0.8077383480785388
maize,42,lightgbm,50,2012,1.116703998128923
maize,42,lightgbm,50,2013,0.8259718160808036
maize,42,lightgbm,50,2014,0.7459549360206281
maize,42,lightgbm,50,2015,1.5692682526686594
maize,42,lightgbm,50,2016,0.6800963716259782
maize,45,lightgbm,50,2010,0.7048135640052066
maize,45,lightgbm,50,2011,0.8079687027252946
maize,45,lightgbm,50,2012,1.1166402026180944
maize,45,lightgbm,50,2013,0.8200674162694396
maize,45,lightgbm,50,2014,0.7484012827783316
maize,45,lightgbm,50,2015,1.5609887490344494
maize,45,lightgbm,50,2016,0.6736026585483678
maize,48,lightgbm,50,2010,0.7071756542201181
maize,48,lightgbm,50,2011,0.806638432823086
maize,48,lightgbm,50,2012,1.1197898368683783
maize,48,lightgbm,50,2013,0.8282007946004523
maize,48,lightgbm,50,2014,0.7486669899409749
maize,48,lightgbm,50,2015,1.595566212347035
maize,48,lightgbm,50,2016,0.6738705716669762
maize,42,random_forest,50,2010,0.727508270740206
maize,42,random_forest,50,2011,0.8163617959355777
maize,42,random_forest,50,2012,1.1373166499395262
maize,42,random_forest,50,2013,0.8392014027769872
maize,42,random_forest,50,2014,0.8077326237068242
maize,42,random_forest,50,2015,1.5855440903433513
maize,42,random_forest,50,2016,0.7552602570100198
maize,45,random_forest,50,2010,0.7258493299403407
maize,45,random_forest,50,2011,0.8183769353227671
maize,45,random_forest,50,2012,1.1394758932458533
maize,45,random_forest,50,2013,0.8401234293121846
maize,45,random_forest,50,2014,0.8069752901572824
maize,45,random_forest,50,2015,1.5995690227660548
maize,45,random_forest,50,2016,0.7578121068181041
maize,48,random_forest,50,2010,0.728169260624173
maize,48,random_forest,50,2011,0.8165583140672248
maize,48,random_forest,50,2012,1.1334145839836338
maize,48,random_forest,50,2013,0.8418081924129416
maize,48,random_forest,50,2014,0.8099683319714139
maize,48,random_forest,50,2015,1.5886044067969405
maize,48,random_forest,50,2016,0.752942714362014
rice,42,lightgbm,10,2002,0.5725414824284843
rice,42,lightgbm,10,2003,1.0681127974475824
rice,42,lightgbm,10,2004,0.6839741321767439
rice,45,lightgbm,10,2002,0.585587704575665
rice,45,lightgbm,10,2003,1.0794730724922217
rice,45,lightgbm,10,2004,0.679660425577819
rice,48,lightgbm,10,2002,0.572061226700182
rice,48,lightgbm,10,2003,1.0736125303099413
rice,48,lightgbm,10,2004,0.6815210056384949
rice,42,random_forest,10,2002,0.5609260648781867
rice,42,random_forest,10,2003,1.0304470600439692
rice,42,random_forest,10,2004,0.7125019103682338
rice,45,random_forest,10,2002,0.5614011117334747
rice,45,random_forest,10,2003,0.991859098663711
rice,45,random_forest,10,2004,0.7238950577596642
rice,48,random_forest,10,2002,0.5592055780059587
rice,48,random_forest,10,2003,1.0489474922807127
rice,48,random_forest,10,2004,0.7147113619260326
rice,42,lightgbm,30,2002,0.5998611150663115
rice,42,lightgbm,30,2003,1.093118234464491
rice,42,lightgbm,30,2004,0.6785287115476675
rice,45,lightgbm,30,2002,0.5914874375330034
rice,45,lightgbm,30,2003,1.1047829204091784
rice,45,lightgbm,30,2004,0.6773130837413471
rice,48,lightgbm,30,2002,0.5871995701531583
rice,48,lightgbm,30,2003,1.0631929661539543
rice,48,lightgbm,30,2004,0.6802158235330813
rice,42,random_forest,30,2002,0.5698205799695433
rice,42,random_forest,30,2003,1.0350069817389684
rice,42,random_forest,30,2004,0.6844035674087258
rice,45,random_forest,30,2002,0.5747027200999124
rice,45,random_forest,30,2003,1.0461126014777269
rice,45,random_forest,30,2004,0.6799801407716172
rice,48,random_forest,30,2002,0.5721957035743478
rice,48,random_forest,30,2003,1.0536880867288638
rice,48,random_forest,30,2004,0.6766724570123577
rice,42,lightgbm,50,2002,0.6130523530729197
rice,42,lightgbm,50,2003,1.0774486018443772
rice,42,lightgbm,50,2004,0.6761037110767341
rice,45,lightgbm,50,2002,0.6201469640767086
rice,45,lightgbm,50,2003,1.085996294973964
rice,45,lightgbm,50,2004,0.6823545440329851
rice,48,lightgbm,50,2002,0.6187524525886776
rice,48,lightgbm,50,2003,1.1102795985083858
rice,48,lightgbm,50,2004,0.6818984289956493
rice,42,random_forest,50,2002,0.5744804924663589
rice,42,random_forest,50,2003,1.0876088350711213
rice,42,random_forest,50,2004,0.6930067558292516
rice,45,random_forest,50,2002,0.5767634184750396
rice,45,random_forest,50,2003,1.0565992086747744
rice,45,random_forest,50,2004,0.6957393123430422
rice,48,random_forest,50,2002,0.5761759440162892
rice,48,random_forest,50,2003,1.0519866163755354
rice,48,random_forest,50,2004,0.6920806361023386
rice,42,lightgbm,10,2006,0.6126327676047448
rice,42,lightgbm,10,2007,0.633784179723046
rice,42,lightgbm,10,2008,0.7986043267203065
rice,45,lightgbm,10,2006,0.6139869740441329
rice,45,lightgbm,10,2007,0.6459191958447855
rice,45,lightgbm,10,2008,0.7939965582216895
rice,48,lightgbm,10,2006,0.6130037134947934
rice,48,lightgbm,10,2007,0.6399589790909215
rice,48,lightgbm,10,2008,0.7934163642037926
rice,42,random_forest,10,2006,0.5939044661596177
rice,42,random_forest,10,2007,0.6153497086824445
rice,42,random_forest,10,2008,0.7860111955382798
rice,45,random_forest,10,2006,0.5927289445269578
rice,45,random_forest,10,2007,0.6159492305729007
rice,45,random_forest,10,2008,0.7863100265694295
rice,48,random_forest,10,2006,0.592041548063799
rice,48,random_forest,10,2007,0.6162284716545172
rice,48,random_forest,10,2008,0.786697245419425
rice,42,lightgbm,30,2006,0.6039294100993822
rice,42,lightgbm,30,2007,0.6314167353309718
rice,42,lightgbm,30,2008,0.7989787460672674
rice,45,lightgbm,30,2006,0.603865029766779
rice,45,lightgbm,30,2007,0.6381311337574449
rice,45,lightgbm,30,2008,0.7953865990853901
rice,48,lightgbm,30,2006,0.6051832084551364
rice,48,lightgbm,30,2007,0.6311700071700198
rice,48,lightgbm,30,2008,0.8003932037479384
rice,42,random_forest,30,2006,0.5924954363412868
rice,42,random_forest,30,2007,0.6106854126325013
rice,42,random_forest,30,2008,0.7840072060061866
rice,45,random_forest,30,2006,0.5918594792786053
rice,45,random_forest,30,2007,0.6086307587739279
rice,45,random_forest,30,2008,0.7793975227286922
rice,48,random_forest,30,2006,0.5933115854959651
rice,48,random_forest,30,2007,0.6128766839064764
rice,48,random_forest,30,2008,0.7812017798187048
rice,42,lightgbm,50,2006,0.606541280597381
rice,42,lightgbm,50,2007,0.6313446802966065
rice,42,lightgbm,50,2008,0.7971829647601185
rice,45,lightgbm,50,2006,0.608177757795772
rice,45,lightgbm,50,2007,0.6328668472712544
rice,45,lightgbm,50,2008,0.7980179813404991
rice,48,lightgbm,50,2006,0.6057849030083844
rice,48,lightgbm,50,2007,0.630415497469048
rice,48,lightgbm,50,2008,0.7979368062672291
rice,42,random_forest,50,2006,0.5945428781699371
rice,42,random_forest,50,2007,0.6053018768443128
rice,42,random_forest,50,2008,0.7903862528401799
rice,45,random_forest,50,2006,0.5938868329716418
rice,45,random_forest,50,2007,0.6020631161528534
rice,45,random_forest,50,2008,0.784379498312324
rice,48,random_forest,50,2006,0.5908333530726847
rice,48,random_forest,50,2007,0.606155254708814
rice,48,random_forest,50,2008,0.786658763068348
rice,42,lightgbm,10,2010,0.8494854232821867
rice,42,lightgbm,10,2011,0.7029481736442543
rice,42,lightgbm,10,2012,0.7855123487867091
rice,42,lightgbm,10,2013,0.8375776831963975
rice,42,lightgbm,10,2014,0.8591347180240873
rice,42,lightgbm,10,2015,0.9808106514308302
rice,42,lightgbm,10,2016,0.7432250719108963
rice,45,lightgbm,10,2010,0.8583511358249732
rice,45,lightgbm,10,2011,0.7195391450494538
rice,45,lightgbm,10,2012,0.7918412588631176
rice,45,lightgbm,10,2013,0.8377649061217745
rice,45,lightgbm,10,2014,0.8783127793024874
rice,45,lightgbm,10,2015,0.9863859021637656
rice,45,lightgbm,10,2016,0.7427524336434548
rice,48,lightgbm,10,2010,0.8566856574178178
rice,48,lightgbm,10,2011,0.7099239522650367
rice,48,lightgbm,10,2012,0.7908643477500436
rice,48,lightgbm,10,2013,0.8393114771926684
rice,48,lightgbm,10,2014,0.870842034409374
rice,48,lightgbm,10,2015,0.9906035985396552
rice,48,lightgbm,10,2016,0.7486889479641927
rice,42,random_forest,10,2010,0.8484823078711139
rice,42,random_forest,10,2011,0.7199640980025089
rice,42,random_forest,10,2012,0.7779377226996435
rice,42,random_forest,10,2013,0.8122342557522967
rice,42,random_forest,10,2014,0.8798927101330978
rice,42,random_forest,10,2015,0.9650713684820564
rice,42,random_forest,10,2016,0.7135129799075177
rice,45,random_forest,10,2010,0.8454434854529516
rice,45,random_forest,10,2011,0.7169485426954003
rice,45,random_forest,10,2012,0.7767165990091544
rice,45,random_forest,10,2013,0.8068381360081448
rice,45,random_forest,10,2014,0.873422827979421
rice,45,random_forest,10,2015,0.9654995824996988
rice,45,random_forest,10,2016,0.7185425657071884
rice,48,random_forest,10,2010,0.8471226471815154
rice,48,random_forest,10,2011,0.7182650261248477
rice,48,random_forest,10,2012,0.7811359617895646
rice,48,random_forest,10,2013,0.8089551354818906
rice,48,random_forest,10,2014,0.8746549861009
rice,48,random_forest,10,2015,0.9666223495923248
rice,48,random_forest,10,2016,0.7180709322576991
rice,42,lightgbm,30,2010,0.8690352360988238
rice,42,lightgbm,30,2011,0.7197321675578139
rice,42,lightgbm,30,2012,0.7822081730502874
rice,42,lightgbm,30,2013,0.8350918038556991
rice,42,lightgbm,30,2014,0.8698847299324576
rice,42,lightgbm,30,2015,0.9794464495735756
rice,42,lightgbm,30,2016,0.727081138427039
rice,45,lightgbm,30,2010,0.8596047418600434
rice,45,lightgbm,30,2011,0.7186692930962953
rice,45,lightgbm,30,2012,0.7895386361085983
rice,45,lightgbm,30,2013,0.8383621212768723
rice,45,lightgbm,30,2014,0.8653458596742776
rice,45,lightgbm,30,2015,0.9735427230664844
rice,45,lightgbm,30,2016,0.7316671616501321
rice,48,lightgbm,30,2010,0.8702219698598602
rice,48,lightgbm,30,2011,0.7097007548909305
rice,48,lightgbm,30,2012,0.7880052985398813
rice,48,lightgbm,30,2013,0.8402536255501619
rice,48,lightgbm,30,2014,0.868394036686351
rice,48,lightgbm,30,2015,0.9771635061834072
rice,48,lightgbm,30,2016,0.7266609115823172
rice,42,random_forest,30,2010,0.860875664586189
rice,42,random_forest,30,2011,0.7172831796854018
rice,42,random_forest,30,2012,0.785689454962274
rice,42,random_forest,30,2013,0.810549894493823
rice,42,random_forest,30,2014,0.869776542422814
rice,42,random_forest,30,2015,0.9711250255487192
rice,42,random_forest,30,2016,0.7063841098044771
rice,45,random_forest,30,2010,0.8588169824969448
rice,45,random_forest,30,2011,0.7196806386942962
rice,45,random_forest,30,2012,0.7908748653692331
rice,45,random_forest,30,2013,0.7998639567300695
rice,45,random_forest,30,2014,0.8728671285703733
rice,45,random_forest,30,2015,0.9713727138114812
rice,45,random_forest,30,2016,0.7094032952353908
rice,48,random_forest,30,2010,0.8561359893436075
rice,48,random_forest,30,2011,0.7145875367262846
rice,48,random_forest,30,2012,0.7828490630554074
rice,48,random_forest,30,2013,0.80833191687666
rice,48,random_forest,30,2014,0.8743104066284052
rice,48,random_forest,30,2015,0.9695293679066904
rice,48,random_forest,30,2016,0.7098702403762055
rice,42,lightgbm,50,2010,0.8870782895708452
rice,42,lightgbm,50,2011,0.7251198397782667
rice,42,lightgbm,50,2012,0.8063482015885807
rice,42,lightgbm,50,2013,0.8226755405898734
rice,42,lightgbm,50,2014,0.9150616349496468
rice,42,lightgbm,50,2015,0.9788817524603382
rice,42,lightgbm,50,2016,0.7289789956442413
rice,45,lightgbm,50,2010,0.8858022425934997
rice,45,lightgbm,50,2011,0.7098410265581322
rice,45,lightgbm,50,2012,0.8016100874550625
rice,45,lightgbm,50,2013,0.8190048399701372
rice,45,lightgbm,50,2014,0.8940762629099851
rice,45,lightgbm,50,2015,0.9750166317367616
rice,45,lightgbm,50,2016,0.7359000125376496
rice,48,lightgbm,50,2010,0.8967761547843631
rice,48,lightgbm,50,2011,0.7259994729139106
rice,48,lightgbm,50,2012,0.8031596614785721
rice,48,lightgbm,50,2013,0.8241413610811136
rice,48,lightgbm,50,2014,0.9134118000267658
rice,48,lightgbm,50,2015,0.9812671269662224
rice,48,lightgbm,50,2016,0.7377842242980026
rice,42,random_forest,50,2010,0.8656798724311606
rice,42,random_forest,50,2011,0.7167381976002068
rice,42,random_forest,50,2012,0.7995865776455785
rice,42,random_forest,50,2013,0.7953410065883104
rice,42,random_forest,50,2014,0.8904699627645504
rice,42,random_forest,50,2015,0.9728217881469392
rice,42,random_forest,50,2016,0.7012867036125984
rice,45,random_forest,50,2010,0.8709988061066523
rice,45,random_forest,50,2011,0.7221752597362434
rice,45,random_forest,50,2012,0.8043604909686953
rice,45,random_forest,50,2013,0.7920002705946108
rice,45,random_forest,50,2014,0.8924381460191477
rice,45,random_forest,50,2015,0.9747217269367604
rice,45,random_forest,50,2016,0.7058447634685954
rice,48,random_forest,50,2010,0.8679839514884345
rice,48,random_forest,50,2011,0.7182183623618064
rice,48,random_forest,50,2012,0.8051979274151883
rice,48,random_forest,50,2013,0.7966660924549935
rice,48,random_forest,50,2014,0.8901513645208289
rice,48,random_forest,50,2015,0.9749081661203228
rice,48,random_forest,50,2016,0.7050833961132806
soybean,42,lightgbm,10,2002,0.2663838425316129
soybean,42,lightgbm,10,2003,0.4036225542562168
soybean,42,lightgbm,10,2004,0.4191627753280992
soybean,45,lightgbm,10,2002,0.2628572820289433
soybean,45,lightgbm,10,2003,0.4019403282691517
soybean,45,lightgbm,10,2004,0.4149756361136246
soybean,48,lightgbm,10,2002,0.268789292277053
soybean,48,lightgbm,10,2003,0.3953460739844726
soybean,48,lightgbm,10,2004,0.4179133758652671
soybean,42,random_forest,10,2002,0.2752083474225775
soybean,42,random_forest,10,2003,0.3902128753795894
soybean,42,random_forest,10,2004,0.4334064137921046
soybean,45,random_forest,10,2002,0.2740283052931568
soybean,45,random_forest,10,2003,0.3916612679879938
soybean,45,random_forest,10,2004,0.4331979609434607
soybean,48,random_forest,10,2002,0.2713022937103013
soybean,48,random_forest,10,2003,0.3890815017792544
soybean,48,random_forest,10,2004,0.4294891469760568
soybean,42,lightgbm,30,2002,0.2719059345118858
soybean,42,lightgbm,30,2003,0.4045460572988655
soybean,42,lightgbm,30,2004,0.4293110217966138
soybean,45,lightgbm,30,2002,0.269998282973025
soybean,45,lightgbm,30,2003,0.4072373904774817
soybean,45,lightgbm,30,2004,0.4212429990061853
soybean,48,lightgbm,30,2002,0.2672706946709302
soybean,48,lightgbm,30,2003,0.4065375231520119
soybean,48,lightgbm,30,2004,0.4230530461329082
soybean,42,random_forest,30,2002,0.2761880079539404
soybean,42,random_forest,30,2003,0.3938880159448208
soybean,42,random_forest,30,2004,0.4248092162397308
soybean,45,random_forest,30,2002,0.277194848036615
soybean,45,random_forest,30,2003,0.3925955246038808
soybean,45,random_forest,30,2004,0.4234705182013611
soybean,48,random_forest,30,2002,0.2766766372413173
soybean,48,random_forest,30,2003,0.393226612679578
soybean,48,random_forest,30,2004,0.4222187665612464
soybean,42,lightgbm,50,2002,0.2745384859274449
soybean,42,lightgbm,50,2003,0.4096408035383512
soybean,42,lightgbm,50,2004,0.4446204785908731
soybean,45,lightgbm,50,2002,0.2751867393865694
soybean,45,lightgbm,50,2003,0.4075340330081976
soybean,45,lightgbm,50,2004,0.4423692741163946
soybean,48,lightgbm,50,2002,0.2719151039294767
soybean,48,lightgbm,50,2003,0.4113232737115782
soybean,48,lightgbm,50,2004,0.4424705693606338
soybean,42,random_forest,50,2002,0.289937701522216
soybean,42,random_forest,50,2003,0.410114023925357
soybean,42,random_forest,50,2004,0.4536885521024839
soybean,45,random_forest,50,2002,0.2881191401656739
soybean,45,random_forest,50,2003,0.4058934530465682
soybean,45,random_forest,50,2004,0.4501049065624738
soybean,48,random_forest,50,2002,0.2862603238007118
soybean,48,random_forest,50,2003,0.4070294689545953
soybean,48,random_forest,50,2004,0.4494182734488486
soybean,42,lightgbm,10,2006,0.2596214997038814
soybean,42,lightgbm,10,2007,0.3631444880131241
soybean,42,lightgbm,10,2008,0.3008589183393685
soybean,45,lightgbm,10,2006,0.2706420021301959
soybean,45,lightgbm,10,2007,0.3647520441139421
soybean,45,lightgbm,10,2008,0.3007667427666167
soybean,48,lightgbm,10,2006,0.2615207464894402
soybean,48,lightgbm,10,2007,0.3665035977266808
soybean,48,lightgbm,10,2008,0.2999252206644358
soybean,42,random_forest,10,2006,0.2208154728036435
soybean,42,random_forest,10,2007,0.3759324607540014
soybean,42,random_forest,10,2008,0.3048766650266039
soybean,45,random_forest,10,2006,0.2190945704657146
soybean,45,random_forest,10,2007,0.3770705087476642
soybean,45,random_forest,10,2008,0.3057687719034008
soybean,48,random_forest,10,2006,0.2250332007933412
soybean,48,random_forest,10,2007,0.3783840592171649
soybean,48,random_forest,10,2008,0.3036894703208667
soybean,42,lightgbm,30,2006,0.260423046489528
soybean,42,lightgbm,30,2007,0.3638590730018479
soybean,42,lightgbm,30,2008,0.3005529972258028
soybean,45,lightgbm,30,2006,0.2598311797753125
soybean,45,lightgbm,30,2007,0.362870071727924
soybean,45,lightgbm,30,2008,0.3001916485664546
soybean,48,lightgbm,30,2006,0.2613104603862672
soybean,48,lightgbm,30,2007,0.3624632943395197
soybean,48,lightgbm,30,2008,0.2985205435879691
soybean,42,random_forest,30,2006,0.2143681850643017
soybean,42,random_forest,30,2007,0.3701624247737669
soybean,42,random_forest,30,2008,0.3069410490633397
soybean,45,random_forest,30,2006,0.214611032967715
soybean,45,random_forest,30,2007,0.3722183307801578
soybean,45,random_forest,30,2008,0.3096736935742666
soybean,48,random_forest,30,2006,0.2147544831325765
soybean,48,random_forest,30,2007,0.3723807114774233
soybean,48,random_forest,30,2008,0.3096477876741708
soybean,42,lightgbm,50,2006,0.2727873821303045
soybean,42,lightgbm,50,2007,0.3692648451237945
soybean,42,lightgbm,50,2008,0.3044444593385837
soybean,45,lightgbm,50,2006,0.281896055967532
soybean,45,lightgbm,50,2007,0.3698471183513029
soybean,45,lightgbm,50,2008,0.3085351966462319
soybean,48,lightgbm,50,2006,0.2581342739838597
soybean,48,lightgbm,50,2007,0.3646521402217706
soybean,48,lightgbm,50,2008,0.29880644284377
soybean,42,random_forest,50,2006,0.2161380000926828
soybean,42,random_forest,50,2007,0.3897238646367427
soybean,42,random_forest,50,2008,0.3067267070315166
soybean,45,random_forest,50,2006,0.2165373774190783
soybean,45,random_forest,50,2007,0.3893486193996088
soybean,45,random_forest,50,2008,0.3057132332559115
soybean,48,random_forest,50,2006,0.2160913962941001
soybean,48,random_forest,50,2007,0.3876870230920052
soybean,48,random_forest,50,2008,0.3050376433684452
soybean,42,lightgbm,10,2010,0.2690592037668246
soybean,42,lightgbm,10,2011,0.2765829693848198
soybean,42,lightgbm,10,2012,0.2752036953672274
soybean,42,lightgbm,10,2013,0.2828780099092456
soybean,42,lightgbm,10,2014,0.2514083870051605
soybean,42,lightgbm,10,2015,0.4338481749848637
soybean,42,lightgbm,10,2016,0.2618364028750699
soybean,45,lightgbm,10,2010,0.2679947614491736
soybean,45,lightgbm,10,2011,0.2773321736346456
soybean,45,lightgbm,10,2012,0.2794829585633568
soybean,45,lightgbm,10,2013,0.2879692812459316
soybean,45,lightgbm,10,2014,0.2545621829212932
soybean,45,lightgbm,10,2015,0.4316784480641797
soybean,45,lightgbm,10,2016,0.2632849633383298
soybean,48,lightgbm,10,2010,0.267501099176915
soybean,48,lightgbm,10,2011,0.2740727823606351
soybean,48,lightgbm,10,2012,0.2727115904634019
soybean,48,lightgbm,10,2013,0.2891823391939739
soybean,48,lightgbm,10,2014,0.2547196252382056
soybean,48,lightgbm,10,2015,0.4325941989337119
soybean,48,lightgbm,10,2016,0.2624181188067854
soybean,42,random_forest,10,2010,0.2827494935035018
soybean,42,random_forest,10,2011,0.2726009815491897
soybean,42,random_forest,10,2012,0.294464147226232
soybean,42,random_forest,10,2013,0.2813873360202087
soybean,42,random_forest,10,2014,0.2443086554179693
soybean,42,random_forest,10,2015,0.4279249801311982
soybean,42,random_forest,10,2016,0.2599891477955952
soybean,45,random_forest,10,2010,0.2791501468419943
soybean,45,random_forest,10,2011,0.2715257507524648
soybean,45,random_forest,10,2012,0.2901393621215994
soybean,45,random_forest,10,2013,0.2825434351797113
soybean,45,random_forest,10,2014,0.2437140825600274
soybean,45,random_forest,10,2015,0.4272061293825164
soybean,45,random_forest,10,2016,0.260462416987011
soybean,48,random_forest,10,2010,0.2790455252767588
soybean,48,random_forest,10,2011,0.2732673767677847
soybean,48,random_forest,10,2012,0.2934767549678306
soybean,48,random_forest,10,2013,0.2804291596385806
soybean,48,random_forest,10,2014,0.2438266957801659
soybean,48,random_forest,10,2015,0.4273456949320451
soybean,48,random_forest,10,2016,0.2642600490517269
soybean,42,lightgbm,30,2010,0.2697682223505735
soybean,42,lightgbm,30,2011,0.2628814003124257
soybean,42,lightgbm,30,2012,0.2766515020348182
soybean,42,lightgbm,30,2013,0.2868020342871168
soybean,42,lightgbm,30,2014,0.2576186685713758
soybean,42,lightgbm,30,2015,0.434407788242006
soybean,42,lightgbm,30,2016,0.2750711756631671
soybean,45,lightgbm,30,2010,0.2717256066136713
soybean,45,lightgbm,30,2011,0.2657232068189071
soybean,45,lightgbm,30,2012,0.2775417786862925
soybean,45,lightgbm,30,2013,0.2880306916245717
soybean,45,lightgbm,30,2014,0.2577859748065496
soybean,45,lightgbm,30,2015,0.4329136271455812
soybean,45,lightgbm,30,2016,0.2740811335363857
soybean,48,lightgbm,30,2010,0.2645622673578054
soybean,48,lightgbm,30,2011,0.2637747175292466
soybean,48,lightgbm,30,2012,0.2826460113085691
soybean,48,lightgbm,30,2013,0.2895927601217358
soybean,48,lightgbm,30,2014,0.2618751129240351
soybean,48,lightgbm,30,2015,0.4346954819715328
soybean,48,lightgbm,30,2016,0.2742821881883596
soybean,42,random_forest,30,2010,0.2820046470359132
soybean,42,random_forest,30,2011,0.2688864331283142
soybean,42,random_forest,30,2012,0.2988586731771367
soybean,42,random_forest,30,2013,0.2799360248519525
soybean,42,random_forest,30,2014,0.2595940017278371
soybean,42,random_forest,30,2015,0.4304803183142625
soybean,42,random_forest,30,2016,0.2698765766437976
soybean,45,random_forest,30,2010,0.2794848687509262
soybean,45,random_forest,30,2011,0.2704162654158613
soybean,45,random_forest,30,2012,0.2974789117948511
soybean,45,random_forest,30,2013,0.2802037701610676
soybean,45,random_forest,30,2014,0.256003679551389
soybean,45,random_forest,30,2015,0.4291983869818132
soybean,45,random_forest,30,2016,0.2711397014066571
soybean,48,random_forest,30,2010,0.2811726288414032
soybean,48,random_forest,30,2011,0.2718042284929641
soybean,48,random_forest,30,2012,0.2976444261095449
soybean,48,random_forest,30,2013,0.2786562318131665
soybean,48,random_forest,30,2014,0.2556602175643309
soybean,48,random_forest,30,2015,0.4311572012478685
soybean,48,random_forest,30,2016,0.269577022683729
soybean,42,lightgbm,50,2010,0.2685340386605908
soybean,42,lightgbm,50,2011,0.2623472785733773
soybean,42,lightgbm,50,2012,0.290181233679462
soybean,42,lightgbm,50,2013,0.2906002265002786
soybean,42,lightgbm,50,2014,0.2702156875014878
soybean,42,lightgbm,50,2015,0.439837791423202
soybean,42,lightgbm,50,2016,0.2809011446632174
soybean,45,lightgbm,50,2010,0.2638706938709307
soybean,45,lightgbm,50,2011,0.2668180908884721
soybean,45,lightgbm,50,2012,0.2933120023449503
soybean,45,lightgbm,50,2013,0.2890681674202711
soybean,45,lightgbm,50,2014,0.2677397131874524
soybean,45,lightgbm,50,2015,0.4354463659840518
soybean,45,lightgbm,50,2016,0.2776118755878367
soybean,48,lightgbm,50,2010,0.2647332201468965
soybean,48,lightgbm,50,2011,0.2667490805813249
soybean,48,lightgbm,50,2012,0.2964771536629138
soybean,48,lightgbm,50,2013,0.2916205851759817
soybean,48,lightgbm,50,2014,0.2692177026702023
soybean,48,lightgbm,50,2015,0.4360372928172317
soybean,48,lightgbm,50,2016,0.2783326190727933
soybean,42,random_forest,50,2010,0.2782439502042411
soybean,42,random_forest,50,2011,0.2651646942423893
soybean,42,random_forest,50,2012,0.309088197703099
soybean,42,random_forest,50,2013,0.2858331012618429
soybean,42,random_forest,50,2014,0.2703199639736815
soybean,42,random_forest,50,2015,0.4355706664709409
soybean,42,random_forest,50,2016,0.2824535741157145
soybean,45,random_forest,50,2010,0.27754772677719
soybean,45,random_forest,50,2011,0.2671781223697957
soybean,45,random_forest,50,2012,0.3103252251723116
soybean,45,random_forest,50,2013,0.288201819893375
soybean,45,random_forest,50,2014,0.2700248190458312
soybean,45,random_forest,50,2015,0.4340468944290512
soybean,45,random_forest,50,2016,0.2826875267775326
soybean,48,random_forest,50,2010,0.2816539513838754
soybean,48,random_forest,50,2011,0.2675372570927382
soybean,48,random_forest,50,2012,0.3122957563050978
soybean,48,random_forest,50,2013,0.2874066646174171
soybean,48,random_forest,50,2014,0.2695476629598073
soybean,48,random_forest,50,2015,0.4353903601476901
soybean,48,random_forest,50,2016,0.2854189756966132
wheat,42,lightgbm,10,2002,0.7487987451417853
wheat,42,lightgbm,10,2003,1.327270454066921
wheat,42,lightgbm,10,2004,0.8007636232271651
wheat,45,lightgbm,10,2002,0.7480326684555545
wheat,45,lightgbm,10,2003,1.3113528535457144
wheat,45,lightgbm,10,2004,0.8025086571569701
wheat,48,lightgbm,10,2002,0.7493311058595834
wheat,48,lightgbm,10,2003,1.3016282464600522
wheat,48,lightgbm,10,2004,0.7994839679991442
wheat,42,random_forest,10,2002,0.7652050824880134
wheat,42,random_forest,10,2003,1.4180869469479704
wheat,42,random_forest,10,2004,0.8441250068757358
wheat,45,random_forest,10,2002,0.7655182122997914
wheat,45,random_forest,10,2003,1.3992926872251203
wheat,45,random_forest,10,2004,0.8392170534714531
wheat,48,random_forest,10,2002,0.7578154642348833
wheat,48,random_forest,10,2003,1.4651568039441014
wheat,48,random_forest,10,2004,0.8431550672825968
wheat,42,lightgbm,30,2002,0.7652043717981251
